Date,Asset,Active_Addresses,Tx_Count,Transfer_Volume_USD,Hash_Rate,Network_Cap_USD
2023-04-03,DOGE-USD,94876,35581,,,13280988890.330322
2023-04-04,DOGE-USD,111105,29547,,,13184626423.44482
2023-04-05,DOGE-USD,68960,25260,,,12931813258.381777
2023-04-06,DOGE-USD,71576,23571,,,11866577725.072315
2023-04-07,DOGE-USD,88389,24534,,,11446589870.740261
2023-04-08,DOGE-USD,60905,21595,,,11305295455.200504
2023-04-09,DOGE-USD,58827,18335,,,11568411870.713896
2023-04-10,DOGE-USD,62420,21621,,,11808206742.436565
2023-04-11,DOGE-USD,103660,25488,,,11678880560.406729
2023-04-12,DOGE-USD,106779,24187,,,11593965588.504288
2023-04-13,DOGE-USD,103518,24399,,,12142847370.059628
2023-04-14,DOGE-USD,77162,27660,,,12321684487.345297
2023-04-15,DOGE-USD,63752,23779,,,12373448243.97218
2023-04-16,DOGE-USD,59969,22945,,,12573044988.20188
2023-04-17,DOGE-USD,59568,21391,,,12709309491.748749
2023-04-18,DOGE-USD,63943,21422,,,13060304484.098576
2023-04-19,DOGE-USD,77324,24180,,,12147902901.653172
2023-04-20,DOGE-USD,66375,21461,,,11635947071.100447
2023-04-21,DOGE-USD,53471,18992,,,10907441240.988546
2023-04-22,DOGE-USD,46943,18646,,,11175311627.472843
2023-04-23,DOGE-USD,46611,18322,,,10965074082.866817
2023-04-24,DOGE-USD,52468,20871,,,10958945764.282816
2023-04-25,DOGE-USD,46989,18919,,,11107254165.886982
2023-04-26,DOGE-USD,48016,19114,,,10922794852.873535
2023-04-27,DOGE-USD,46515,18342,,,11151460636.543308
2023-04-28,DOGE-USD,47023,18916,,,11177435464.65024
2023-04-29,DOGE-USD,45290,17970,,,11342442388.386156
2023-04-30,DOGE-USD,47515,17097,,,11111498139.547253
2023-05-01,DOGE-USD,47886,17889,,,10965719806.128044
2023-05-02,DOGE-USD,45997,23754,,,10969588546.241154
2023-05-03,DOGE-USD,46459,19227,,,11100829096.61413
2023-05-04,DOGE-USD,45788,18974,,,10911988111.773205
2023-05-05,DOGE-USD,47995,20227,,,11186623594.05094
2023-05-06,DOGE-USD,48572,18729,,,10698670683.188728
2023-05-07,DOGE-USD,45506,17323,,,10728135071.276636
2023-05-08,DOGE-USD,47313,19096,,,10104747549.828485
2023-05-09,DOGE-USD,51848,39683,,,10193605183.00492
2023-05-10,DOGE-USD,56080,48547,,,10200908079.667652
2023-05-11,DOGE-USD,56792,456491,,,10027872989.888659
2023-05-12,DOGE-USD,63363,397440,,,10085535441.85812
2023-05-13,DOGE-USD,71395,628209,,,10008154135.229267
2023-05-14,DOGE-USD,66072,497566,,,10031268478.885252
2023-05-15,DOGE-USD,51305,88453,,,10048045362.927715
2023-05-16,DOGE-USD,59836,719894,,,10131197039.284994
2023-05-17,DOGE-USD,75835,1126378,,,10445538485.754711
2023-05-18,DOGE-USD,65920,972239,,,10257467391.099611
2023-05-19,DOGE-USD,56289,867845,,,10254908171.674637
2023-05-20,DOGE-USD,54739,1205537,,,10267464589.226612
2023-05-21,DOGE-USD,54365,854029,,,10065284818.010193
2023-05-22,DOGE-USD,53033,1351094,,,10177760215.282581
2023-05-23,DOGE-USD,60550,1428078,,,10159236365.662354
2023-05-24,DOGE-USD,57355,1075730,,,9867864252.82784
2023-05-25,DOGE-USD,57039,1143443,,,9885834272.351753
2023-05-26,DOGE-USD,61843,1168878,,,9902498492.68068
2023-05-27,DOGE-USD,54885,2077710,,,10162130050.705015
2023-05-28,DOGE-USD,54692,2021492,,,10277399536.54672
2023-05-29,DOGE-USD,56659,1947610,,,10216443703.170807
2023-05-30,DOGE-USD,57622,1941501,,,10101480796.616508
2023-05-31,DOGE-USD,58086,1907732,,,9998870495.949732
2023-06-01,DOGE-USD,67012,2029868,,,9981764730.9336
2023-06-02,DOGE-USD,60476,2013356,,,10131037963.887173
2023-06-03,DOGE-USD,118891,2008133,,,10146866784.323357
2023-06-04,DOGE-USD,78359,1860122,,,10137209550.736658
2023-06-05,DOGE-USD,99268,1956099,,,9302677727.327087
2023-06-06,DOGE-USD,103040,1999776,,,9834115546.00924
2023-06-07,DOGE-USD,77917,1995573,,,9395542006.648912
2023-06-08,DOGE-USD,87709,1995229,,,9492691564.844622
2023-06-09,DOGE-USD,104452,2018223,,,9704863779.427671
2023-06-10,DOGE-USD,67717,2093247,,,8646968119.887304
2023-06-11,DOGE-USD,74842,2098637,,,8593063245.767838
2023-06-12,DOGE-USD,75780,2133070,,,8590933110.396248
2023-06-13,DOGE-USD,81332,2178042,,,8613315193.652426
2023-06-14,DOGE-USD,79135,1816286,,,8436166944.647157
2023-06-15,DOGE-USD,90666,1365871,,,8590707333.238785
2023-06-16,DOGE-USD,68340,1082332,,,8681719266.533083
2023-06-17,DOGE-USD,51743,494248,,,8693609355.637228
2023-06-18,DOGE-USD,57080,833080,,,8678904128.370617
2023-06-19,DOGE-USD,48035,675068,,,8715233922.98909
2023-06-20,DOGE-USD,46814,328165,,,8810513277.996462
2023-06-21,DOGE-USD,53470,294697,,,9201161782.153332
2023-06-22,DOGE-USD,131009,550800,,,9188474010.42782
2023-06-23,DOGE-USD,74136,383035,,,9530952601.614656
2023-06-24,DOGE-USD,51875,306698,,,9333721408.881441
2023-06-25,DOGE-USD,57084,201898,,,9336406439.732431
2023-06-26,DOGE-USD,48300,120957,,,9049920206.892195
2023-06-27,DOGE-USD,48209,104707,,,9162204312.979809
2023-06-28,DOGE-USD,122726,156363,,,8762775012.79711
2023-06-29,DOGE-USD,46520,91478,,,8880079251.84454
2023-06-30,DOGE-USD,64201,113851,,,9301505241.77332
2023-07-01,DOGE-USD,57435,106608,,,9583134255.76698
2023-07-02,DOGE-USD,55626,99607,,,9520482337.847895
2023-07-03,DOGE-USD,80272,70106,,,9560701617.566631
2023-07-04,DOGE-USD,57319,97066,,,9672417047.153557
2023-07-05,DOGE-USD,49404,110015,,,9391764944.917397
2023-07-06,DOGE-USD,45827,85323,,,9127776563.419615
2023-07-07,DOGE-USD,47245,74137,,,9163408488.244095
2023-07-08,DOGE-USD,48846,51811,,,9209675464.808765
2023-07-09,DOGE-USD,43521,35986,,,9161040350.813969
2023-07-10,DOGE-USD,47291,70966,,,9137480697.692883
2023-07-11,DOGE-USD,45658,52764,,,9148713506.785528
2023-07-12,DOGE-USD,46546,38948,,,9093229479.053545
2023-07-13,DOGE-USD,52234,71191,,,9863782974.64557
2023-07-14,DOGE-USD,61285,123095,,,9590550617.132479
2023-07-15,DOGE-USD,48942,116182,,,10080716301.202509
2023-07-16,DOGE-USD,46087,105250,,,9749933255.389568
2023-07-17,DOGE-USD,52082,72632,,,9803346837.645452
2023-07-18,DOGE-USD,46411,52111,,,9614418431.452
2023-07-19,DOGE-USD,49416,49194,,,9839980142.093306
2023-07-20,DOGE-USD,63927,166491,,,9888671057.474152
2023-07-21,DOGE-USD,68280,222287,,,10285055239.432673
2023-07-22,DOGE-USD,53525,327587,,,9858735149.174463
2023-07-23,DOGE-USD,47276,410714,,,10080922216.607985
2023-07-24,DOGE-USD,77977,474202,,,10431775446.959381
2023-07-25,DOGE-USD,69826,441698,,,11446663585.408873
2023-07-26,DOGE-USD,51254,522815,,,10941286842.868149
2023-07-27,DOGE-USD,66060,744490,,,10883811811.366035
2023-07-28,DOGE-USD,51454,752827,,,10858191136.060863
2023-07-29,DOGE-USD,51474,630674,,,11270090266.507164
2023-07-30,DOGE-USD,55338,738471,,,10954778365.21576
2023-07-31,DOGE-USD,49062,657964,,,10926060030.728077
2023-08-01,DOGE-USD,55250,516792,,,10928240127.674446
2023-08-02,DOGE-USD,52493,498696,,,10411904772.13755
2023-08-03,DOGE-USD,47353,493108,,,10349212667.107544
2023-08-04,DOGE-USD,49385,423374,,,10309123345.429789
2023-08-05,DOGE-USD,45319,193208,,,10624660295.341469
2023-08-06,DOGE-USD,45058,91355,,,10422743247.565958
2023-08-07,DOGE-USD,47370,233727,,,10302733572.642853
2023-08-08,DOGE-USD,47289,262358,,,10535321864.327791
2023-08-09,DOGE-USD,50776,304677,,,10584091843.755535
2023-08-10,DOGE-USD,48024,513241,,,10643934574.860268
2023-08-11,DOGE-USD,44392,571590,,,10635031900.177195
2023-08-12,DOGE-USD,45586,227940,,,10783909465.822828
2023-08-13,DOGE-USD,41752,310772,,,10504332799.965664
2023-08-14,DOGE-USD,43945,526344,,,10510817727.565653
2023-08-15,DOGE-USD,45696,531154,,,9954381204.323593
2023-08-16,DOGE-USD,49360,577515,,,9439612098.299908
2023-08-17,DOGE-USD,77889,441107,,,8623633026.40034
2023-08-18,DOGE-USD,51142,69266,,,8885738220.88341
2023-08-19,DOGE-USD,79048,77799,,,8966225809.583027
2023-08-20,DOGE-USD,43170,196387,,,8972298329.892637
2023-08-21,DOGE-USD,44299,143111,,,8797177534.220566
2023-08-22,DOGE-USD,44764,254635,,,8798929040.042467
2023-08-23,DOGE-USD,44886,27880,,,8969616251.2578
2023-08-24,DOGE-USD,44988,30355,,,8865218031.158243
2023-08-25,DOGE-USD,43089,105979,,,8872380554.482769
2023-08-26,DOGE-USD,40861,26110,,,8844536417.569452
2023-08-27,DOGE-USD,39203,20327,,,8886871839.094835
2023-08-28,DOGE-USD,43186,22295,,,8933013845.806244
2023-08-29,DOGE-USD,49627,34795,,,9337609091.748451
2023-08-30,DOGE-USD,47132,36426,,,9271091828.271101
2023-08-31,DOGE-USD,54244,65078,,,8982529332.562622
2023-09-01,DOGE-USD,51477,53868,,,8982993209.482271
2023-09-02,DOGE-USD,42780,45569,,,8939347449.463573
2023-09-03,DOGE-USD,44779,35820,,,8894563337.1505
2023-09-04,DOGE-USD,43661,28126,,,8891948995.119078
2023-09-05,DOGE-USD,44111,85758,,,9014873501.996431
2023-09-06,DOGE-USD,43687,116327,,,8958274059.786417
2023-09-07,DOGE-USD,43928,32806,,,8956053539.397915
2023-09-08,DOGE-USD,42317,50364,,,8969908766.99656
2023-09-09,DOGE-USD,42651,56108,,,8933598033.979034
2023-09-10,DOGE-USD,41029,65054,,,8644358101.919329
2023-09-11,DOGE-USD,42672,47150,,,8512478806.456254
2023-09-12,DOGE-USD,47235,84006,,,8589173584.094115
2023-09-13,DOGE-USD,42002,58481,,,8636628468.863289
2023-09-14,DOGE-USD,41178,52493,,,8757251393.908922
2023-09-15,DOGE-USD,43838,40972,,,8827408443.69903
2023-09-16,DOGE-USD,40902,31323,,,8759268436.867836
2023-09-17,DOGE-USD,41091,39296,,,8665707944.457405
2023-09-18,DOGE-USD,42933,30322,,,8743359602.009466
2023-09-19,DOGE-USD,44392,37971,,,8844517353.972223
2023-09-20,DOGE-USD,48628,71073,,,8833830758.846558
2023-09-21,DOGE-USD,46549,50571,,,8655358894.933773
2023-09-22,DOGE-USD,44317,80292,,,8681954408.467138
2023-09-23,DOGE-USD,42712,40155,,,8676541246.030878
2023-09-24,DOGE-USD,41632,31266,,,8574495329.413411
2023-09-25,DOGE-USD,41669,26995,,,8595046390.445347
2023-09-26,DOGE-USD,52328,47636,,,8542056836.511392
2023-09-27,DOGE-USD,46908,40894,,,8534169662.599533
2023-09-28,DOGE-USD,50896,42256,,,8680016394.762112
2023-09-29,DOGE-USD,48661,43516,,,8785222160.014982
2023-09-30,DOGE-USD,43874,44053,,,8774177702.949749
2023-10-01,DOGE-USD,45375,51842,,,8926499269.65349
2023-10-02,DOGE-USD,47583,33342,,,8763708133.420229
2023-10-03,DOGE-USD,46469,31341,,,8671368780.933683
2023-10-04,DOGE-USD,46258,32594,,,8690914944.97968
2023-10-05,DOGE-USD,45493,36084,,,8610316623.088736
2023-10-06,DOGE-USD,44739,41355,,,8675817231.021475
2023-10-07,DOGE-USD,46407,36723,,,8685006350.25219
2023-10-08,DOGE-USD,44095,47068,,,8617475291.757887
2023-10-09,DOGE-USD,45090,30453,,,8298613075.375966
2023-10-10,DOGE-USD,53080,27685,,,8348412519.458339
2023-10-11,DOGE-USD,50877,35257,,,8258020758.164702
2023-10-12,DOGE-USD,43961,27644,,,8180558096.707814
2023-10-13,DOGE-USD,44772,28656,,,8250131950.163598
2023-10-14,DOGE-USD,41147,22320,,,8466589142.476722
2023-10-15,DOGE-USD,41450,32303,,,8389571219.121485
2023-10-16,DOGE-USD,44434,30095,,,8498970562.498673
2023-10-17,DOGE-USD,48943,35179,,,8360067642.494224
2023-10-18,DOGE-USD,42275,44260,,,8296649405.657004
2023-10-19,DOGE-USD,42347,31613,,,8323947527.024061
2023-10-20,DOGE-USD,46895,57895,,,8488445351.465619
2023-10-21,DOGE-USD,43522,49459,,,8656030552.427914
2023-10-22,DOGE-USD,44382,34091,,,8720690596.16858
2023-10-23,DOGE-USD,49923,32255,,,9476961133.5023
2023-10-24,DOGE-USD,55402,27974,,,9419858222.050888
2023-10-25,DOGE-USD,49362,26714,,,9684795447.737192
2023-10-26,DOGE-USD,48359,42344,,,10168644363.245588
2023-10-27,DOGE-USD,45951,27141,,,9601132155.263966
2023-10-28,DOGE-USD,42375,23078,,,9766673526.165464
2023-10-29,DOGE-USD,41975,59766,,,9833152634.845512
2023-10-30,DOGE-USD,44831,32263,,,9861225177.926191
2023-10-31,DOGE-USD,46692,26815,,,9646155133.81788
2023-11-01,DOGE-USD,48283,28577,,,9736662077.523268
2023-11-02,DOGE-USD,46291,27025,,,9614091786.208141
2023-11-03,DOGE-USD,44617,29180,,,9649561888.322227
2023-11-04,DOGE-USD,44038,33552,,,9795909538.867496
2023-11-05,DOGE-USD,46404,62862,,,10094627690.884577
2023-11-06,DOGE-USD,51383,104170,,,10780062826.047932
2023-11-07,DOGE-USD,62915,189625,,,10409029743.35033
2023-11-08,DOGE-USD,58955,306464,,,10719110203.974588
2023-11-09,DOGE-USD,59071,129510,,,10365172808.765553
2023-11-10,DOGE-USD,55575,159463,,,10680212650.795572
2023-11-11,DOGE-USD,56560,231648,,,11071144974.536268
2023-11-12,DOGE-USD,105794,262255,,,11046209792.674652
2023-11-13,DOGE-USD,61888,121424,,,10608904643.02266
2023-11-14,DOGE-USD,66599,174590,,,10291676476.681269
2023-11-15,DOGE-USD,71291,204529,,,10809074827.864573
2023-11-16,DOGE-USD,63507,128304,,,11104523093.41779
2023-11-17,DOGE-USD,60159,179260,,,12197699610.37346
2023-11-18,DOGE-USD,65670,358381,,,11387527279.15264
2023-11-19,DOGE-USD,67290,578705,,,11409641237.06388
2023-11-20,DOGE-USD,90097,488289,,,11046217665.34696
2023-11-21,DOGE-USD,69814,468797,,,10251636901.202633
2023-11-22,DOGE-USD,100824,915746,,,10744887780.75163
2023-11-23,DOGE-USD,79356,1070490,,,10816429992.57794
2023-11-24,DOGE-USD,83755,1045937,,,11105966167.086145
2023-11-25,DOGE-USD,107925,1294835,,,11203174248.071976
2023-11-26,DOGE-USD,168162,1702332,,,11139011186.701635
2023-11-27,DOGE-USD,220996,1626173,,,11159228348.157188
2023-11-28,DOGE-USD,134023,1241080,,,11464283639.30914
2023-11-29,DOGE-USD,81108,950845,,,11441402262.311403
2023-11-30,DOGE-USD,108350,895928,,,11839580643.374676
2023-12-01,DOGE-USD,137165,799595,,,11919381220.069883
2023-12-02,DOGE-USD,59982,524498,,,12259048236.31215
2023-12-03,DOGE-USD,81748,1302618,,,12173621388.62405
2023-12-04,DOGE-USD,92724,1456633,,,12996865991.266172
2023-12-05,DOGE-USD,99677,503153,,,13373544353.420834
2023-12-06,DOGE-USD,137218,544994,,,13489480484.585352
2023-12-07,DOGE-USD,108189,874029,,,13586233400.7029
2023-12-08,DOGE-USD,155705,1495218,,,14409309214.944548
2023-12-09,DOGE-USD,129491,1416510,,,14021069732.426447
2023-12-10,DOGE-USD,126349,1220165,,,14467749035.636524
2023-12-11,DOGE-USD,96587,819137,,,13392341498.363022
2023-12-12,DOGE-USD,157519,615120,,,13338471547.85443
2023-12-13,DOGE-USD,110404,736656,,,13729100669.208153
2023-12-14,DOGE-USD,182900,1076930,,,13969592856.403118
2023-12-15,DOGE-USD,147998,1080302,,,13226351744.811808
2023-12-16,DOGE-USD,193568,1289504,,,13744227483.590338
2023-12-17,DOGE-USD,199949,1300829,,,13210017033.786217
2023-12-18,DOGE-USD,182094,1270239,,,13091746033.909271
2023-12-19,DOGE-USD,275599,1305802,,,12827242483.072788
2023-12-20,DOGE-USD,152018,873240,,,12995456090.631754
2023-12-21,DOGE-USD,143822,1085974,,,13522146558.25555
2023-12-22,DOGE-USD,178839,1259491,,,13543912876.685595
2023-12-23,DOGE-USD,166260,1191184,,,13328067536.917545
2023-12-24,DOGE-USD,110114,1095944,,,13078276748.491056
2023-12-25,DOGE-USD,123919,1073410,,,13456136342.855797
2023-12-26,DOGE-USD,99574,861676,,,13003261887.079395
2023-12-27,DOGE-USD,136530,925079,,,13324799566.088013
2023-12-28,DOGE-USD,144036,959593,,,13101725789.774408
2023-12-29,DOGE-USD,64220,741234,,,12940306690.912212
2023-12-30,DOGE-USD,77432,758622,,,12839089034.86188
2023-12-31,DOGE-USD,74970,487810,,,12716020924.815811
2024-01-01,DOGE-USD,117940,593529,,,13101808015.237148
2024-01-02,DOGE-USD,95744,810135,,,12994437580.583908
2024-01-03,DOGE-USD,102435,777438,,,11668934994.468594
2024-01-04,DOGE-USD,96828,935431,,,11989837500.34444
2024-01-05,DOGE-USD,116763,1055319,,,11790338384.753197
2024-01-06,DOGE-USD,102208,1026463,,,11466293180.253736
2024-01-07,DOGE-USD,68525,330457,,,11103067303.331669
2024-01-08,DOGE-USD,55288,112409,,,11603839027.625013
2024-01-09,DOGE-USD,55916,174159,,,11283129292.015152
2024-01-10,DOGE-USD,67985,227357,,,11887668863.985256
2024-01-11,DOGE-USD,79945,175995,,,12058746834.357323
2024-01-12,DOGE-USD,70392,269506,,,11404593744.29636
2024-01-13,DOGE-USD,56575,94208,,,11546044249.596996
2024-01-14,DOGE-USD,56719,90245,,,11418803964.714354
2024-01-15,DOGE-USD,67263,105324,,,11573756117.155556
2024-01-16,DOGE-USD,63362,97824,,,11611254720.705175
2024-01-17,DOGE-USD,66010,121745,,,11463261011.724014
2024-01-18,DOGE-USD,66039,95845,,,11131075994.021862
2024-01-19,DOGE-USD,73214,127178,,,11207904934.325642
2024-01-20,DOGE-USD,65362,90936,,,12598027513.076723
2024-01-21,DOGE-USD,83704,416320,,,12161348332.774124
2024-01-22,DOGE-USD,59752,263667,,,11469403387.932583
2024-01-23,DOGE-USD,58782,451566,,,11146290875.632101
2024-01-24,DOGE-USD,81162,917022,,,11280618009.874176
2024-01-25,DOGE-USD,113674,1058856,,,11123720661.30977
2024-01-26,DOGE-USD,143971,1072030,,,11398468632.86222
2024-01-27,DOGE-USD,76388,657576,,,11445636362.32044
2024-01-28,DOGE-USD,83213,841726,,,11248482797.429193
2024-01-29,DOGE-USD,286949,955220,,,11644224663.588774
2024-01-30,DOGE-USD,212212,1034344,,,11411224325.764374
2024-01-31,DOGE-USD,241963,1329658,,,11249761297.918957
2024-02-01,DOGE-USD,217403,1891058,,,11320499449.482136
2024-02-02,DOGE-USD,564941,1799336,,,11322614593.782845
2024-02-03,DOGE-USD,372828,1580309,,,11250681347.43222
2024-02-04,DOGE-USD,374795,1752432,,,11177979918.200487
2024-02-05,DOGE-USD,253797,1660178,,,11168909946.671637
2024-02-06,DOGE-USD,321833,1724479,,,11225235727.732985
2024-02-07,DOGE-USD,317889,1933601,,,11443387006.989525
2024-02-08,DOGE-USD,318136,1851830,,,11424295529.792433
2024-02-09,DOGE-USD,262864,1893652,,,11662589414.73541
2024-02-10,DOGE-USD,233183,1783093,,,11648099951.850584
2024-02-11,DOGE-USD,184642,1583563,,,11606075516.436253
2024-02-12,DOGE-USD,101660,1309074,,,11765709821.035055
2024-02-13,DOGE-USD,144851,1691899,,,11596108952.542707
2024-02-14,DOGE-USD,91214,1231619,,,12252494340.356983
2024-02-15,DOGE-USD,91941,1127291,,,12213929656.302492
2024-02-16,DOGE-USD,84290,1376375,,,12299134976.135828
2024-02-17,DOGE-USD,91450,1530955,,,11972426233.416292
2024-02-18,DOGE-USD,154065,1612252,,,12200929859.012201
2024-02-19,DOGE-USD,230806,1564131,,,12831465499.472109
2024-02-20,DOGE-USD,165544,1493178,,,12340681894.5309
2024-02-21,DOGE-USD,190903,1601589,,,12104335146.14516
2024-02-22,DOGE-USD,171979,1708151,,,12046816540.893112
2024-02-23,DOGE-USD,187361,1705256,,,12072401156.202148
2024-02-24,DOGE-USD,190643,1819066,,,12334159536.84323
2024-02-25,DOGE-USD,173244,1830109,,,12336473353.90674
2024-02-26,DOGE-USD,184865,1851609,,,12828676887.427326
2024-02-27,DOGE-USD,230698,1730645,,,14080389146.487242
2024-02-28,DOGE-USD,174769,1661581,,,16745639490.976912
2024-02-29,DOGE-USD,195655,1755964,,,16938987215.618813
2024-03-01,DOGE-USD,179439,1872583,,,20096034861.52215
2024-03-02,DOGE-USD,155171,1132321,,,20469076313.90185
2024-03-03,DOGE-USD,172808,1783166,,,22082238584.325897
2024-03-04,DOGE-USD,197617,1979819,,,26137064467.884056
2024-03-05,DOGE-USD,208938,2033990,,,22070736630.3056
2024-03-06,DOGE-USD,209110,2102443,,,22702985316.772083
2024-03-07,DOGE-USD,213072,1908616,,,22508502170.9132
2024-03-08,DOGE-USD,152127,1754706,,,23704469969.569794
2024-03-09,DOGE-USD,148178,1605562,,,25718927514.904926
2024-03-10,DOGE-USD,153745,1798583,,,24249752854.79463
2024-03-11,DOGE-USD,149424,1534028,,,25963891053.91811
2024-03-12,DOGE-USD,141378,1376057,,,24068945387.8564
2024-03-13,DOGE-USD,132305,1097385,,,24272257924.610535
2024-03-14,DOGE-USD,112898,996824,,,25459961647.908207
2024-03-15,DOGE-USD,89666,808989,,,23385811642.52721
2024-03-16,DOGE-USD,106772,891838,,,20329643004.22915
2024-03-17,DOGE-USD,108707,896271,,,22077638625.930225
2024-03-18,DOGE-USD,83026,675118,,,20710853772.256447
2024-03-19,DOGE-USD,79296,300784,,,18429736075.322285
2024-03-20,DOGE-USD,60875,304857,,,21743245771.962612
2024-03-21,DOGE-USD,58936,243742,,,22252389600.18736
2024-03-22,DOGE-USD,58980,349909,,,21844808720.12901
2024-03-23,DOGE-USD,59853,273719,,,23419139095.295753
2024-03-24,DOGE-USD,62832,323142,,,25377687155.26708
2024-03-25,DOGE-USD,68122,328432,,,25223532841.925953
2024-03-26,DOGE-USD,68402,393451,,,26176752370.086506
2024-03-27,DOGE-USD,66086,445360,,,27167044360.363277
2024-03-28,DOGE-USD,89135,653798,,,31566303632.39089
2024-03-29,DOGE-USD,73827,371922,,,30584345370.879417
2024-03-30,DOGE-USD,61350,348104,,,28694708598.235374
2024-03-31,DOGE-USD,66409,313195,,,31641611568.53597
2024-04-01,DOGE-USD,89257,357729,,,29546922810.76532
2024-04-02,DOGE-USD,73333,201537,,,26326235894.404087
2024-04-03,DOGE-USD,60004,144535,,,25288928498.700974
2024-04-04,DOGE-USD,55503,182699,,,25799783850.271652
2024-04-05,DOGE-USD,58631,235843,,,25557739963.281654
2024-04-06,DOGE-USD,55260,270559,,,26764835301.305866
2024-04-07,DOGE-USD,62100,528212,,,28647093307.054745
2024-04-08,DOGE-USD,69797,278400,,,29167834144.932007
2024-04-09,DOGE-USD,59931,272224,,,27085462167.163918
2024-04-10,DOGE-USD,56097,340410,,,28751999157.935562
2024-04-11,DOGE-USD,57587,420269,,,27888185609.287903
2024-04-12,DOGE-USD,60453,296339,,,25074200055.4143
2024-04-13,DOGE-USD,59088,332824,,,22128190257.69037
2024-04-14,DOGE-USD,55394,389326,,,23437396249.416767
2024-04-15,DOGE-USD,60353,552375,,,23253157711.82008
2024-04-16,DOGE-USD,64272,672195,,,22513797282.18666
2024-04-17,DOGE-USD,57734,714080,,,21254460901.695854
2024-04-18,DOGE-USD,66239,624296,,,21900279216.934036
2024-04-19,DOGE-USD,58343,663071,,,22284460520.603065
2024-04-20,DOGE-USD,55787,831076,,,23421675549.000347
2024-04-21,DOGE-USD,53605,667473,,,22782869441.14336
2024-04-22,DOGE-USD,56728,566259,,,23260662351.2312
2024-04-23,DOGE-USD,60928,757136,,,23015369007.48572
